"","Latitude","Longitude","elevation","precip","tmin","tmean","tmax","Year","MuseumOrField","SampleID","FieldID","Genus","Species","SpeciesName","BdStatus","GEScore","ZEScore","BdMethodology","SwabCollector","PreviouslyReported","Comments","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009","dist.closest.wb","cat.closest.wb","FirstPosDist"
"615",37.827,-119.4989,2658.4,51.48,25,38.2,51.4,1962,"Museum","SM231","MVZ146344","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30.48_Datum _not recorded_Error based on starting point.Estimated elevation using GPS Visualizer",10,0,0,0,1,8,0,1,1.341099484,"distperennialstream","14.3096790339808"
"616",37.827,-119.4989,2658.4,51.48,25,38.2,51.4,1962,"Museum","SM238","MVZ146343","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30.48_Datum _not recorded_Error based on starting point.Estimated elevation using GPS Visualizer",10,0,0,0,1,8,0,1,1.341099484,"distperennialstream","14.3096790339808"
"617",37.827,-119.4989,2658.4,51.48,25,38.2,51.4,1962,"Museum","SM240","MVZ146345","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 30.48_Datum _not recorded_Error based on starting point.Estimated elevation using GPS Visualizer",10,0,0,0,1,8,0,1,1.341099484,"distperennialstream","14.3096790339808"
"618",37.8325,-120.199,901.2,36.67,36.3,53.3,70.3,1962,"Museum","SM576","MVZ76990","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 724.2048_Datum _not recorded_Changed to Tuolumne Co.Estimated elevation using GPS Visualizer",6,0,0,0,1,4,0,0,0.349584855,"distephemeralstream","47.6111455459861"
"619",37.8511,-119.6586,2440,47.78,28,40.9,53.8,1962,"Museum","SM062","MVZ146339","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer",9,0,0,0,1,8,0,0,1.007130343,"distlakepond","0"
"620",37.8511,-119.6586,2440,47.78,28,40.9,53.8,1962,"Museum","SM071","MVZ146341","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer",9,0,0,0,1,8,0,0,1.007130343,"distlakepond","0"
"621",37.8511,-119.6586,2440,47.78,28,40.9,53.8,1962,"Museum","SM107","MVZ146340","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 106.68_Datum _not recorded_Estimated elevation using GPS Visualizer",9,0,0,0,1,8,0,0,1.007130343,"distlakepond","0"
"622",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9559","PSMHerp-09559","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"623",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9560","PSMHerp-09560","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"624",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9561","PSMHerp-09561","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"625",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9562","PSMHerp-09562","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"626",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9563","PSMHerp-09563","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"627",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9564","PSMHerp-09564","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"628",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9565","PSMHerp-09565","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"629",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9566","PSMHerp-09566","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"630",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9567","PSMHerp-09567","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"631",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9568","PSMHerp-09568","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"632",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9569","PSMHerp-09569","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"633",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9570","PSMHerp-09570","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"634",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9571","PSMHerp-09571","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"635",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9572","PSMHerp-09572","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"636",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9573","PSMHerp-09573","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"637",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9574","PSMHerp-09574","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"638",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9575","PSMHerp-09575","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"639",37.9103,-119.2579,3018,29.54,21.3,34,46.7,1962,"Museum","PSM9576","PSMHerp-09576","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_",9,0,0,0,1,8,0,0,0.934611506,"distlakepond","35.8585396265546"
"640",35.581,-118.2313,1037,10.63,46.2,59.2,72.2,1963,"Museum","MVZ76022","MVZ76022","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 523.0368_Datum _not recorded_",5.250440121,0,0,0,2,0.25044027,0,3,0.330999197,"distephemeralstream","282.344319595623"
"641",35.7993,-118.4522,851.1,18.13,44.3,58.5,72.6,1963,"Museum","LACM1665","LACM1665","Rana","boylii","Rana boylii",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1622.218752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",2.250815153,0,0,0,1,0.250815064,0,1,0.085566232,"distintermittentstream","251.847661820034"
"642",37.6196,-119.0742,2320.9,30.26,24.1,39.7,55.4,1963,"Museum","LACM26717","LACM26717","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",2.366439819,0,0,0,2,0.366439939,0,0,0.238313317,"distswamp","57.5656207342934"
"643",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM414","CAS97644","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"644",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM417","CAS97648","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"645",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM418","CAS97649","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"646",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM420","CAS97645","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"647",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM421","CAS97647","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"648",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM422","CAS97646","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"649",37.2906,-119.1125,2805,52.35,26.8,38.2,49.6,1964,"Museum","SM428","CAS97643","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",0.526984036,0,0,0,0,0.526984036,0,0,1.192184205,"distephemeralstream","78.7233816826419"
"650",37.893,-119.2592,2927,47.74,19.8,32.9,45.9,1964,"Museum","CAS101005","CAS101005","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",9,0,0,0,1,8,0,0,2.019930618,"distperennialstream","35.4475117571848"
"651",37.893,-119.2592,2927,47.74,19.8,32.9,45.9,1964,"Museum","CAS101006","CAS101006","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",9,0,0,0,1,8,0,0,2.019930618,"distperennialstream","35.4475117571848"
"652",38.5444,-119.8108,2662,73.53,24.5,36.7,48.8,1964,"Museum","SM412","CAS97670","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",8,0,0,0,0,8,0,0,1.326003177,"distephemeralstream","78.1033632381273"
"653",38.5444,-119.8108,2662,73.53,24.5,36.7,48.8,1964,"Museum","SM413","CAS97671","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",8,0,0,0,0,8,0,0,1.326003177,"distephemeralstream","78.1033632381273"
"654",38.5444,-119.8108,2662,73.53,24.5,36.7,48.8,1964,"Museum","SM419","CAS97672","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",8,0,0,0,0,8,0,0,1.326003177,"distephemeralstream","78.1033632381273"
"655",35.677,-118.435,776.3,12.59,47.2,61.1,75,1965,"Museum","LACM87084","LACM87084","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6875.117568_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_center of Lake IsabellaEstimated elevation using GPS Visualizer",4.629548073,0,0,0,2,1.629547954,0,1,0,"distlakepond","264.843623923618"
"656",38.5444,-119.8156,2663,57.36,24.5,36.8,49.1,1965,"Museum","CM45135","CM45135","Rana","muscosa","Rana muscosa",1,0.0235,1.88,"qPCR (Vredenburg Lab)","Sam McNally",NA,"1 of 2 qPCR's 1_Coordinate error (m) 534_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",8,0,0,0,0,8,0,0,0.032550904,"distephemeralstream","78.1762292807525"
"657",38.5444,-119.8156,2663,57.36,24.5,36.8,49.1,1965,"Museum","CM45137","CM45137","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 534_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",8,0,0,0,0,8,0,0,0.032550904,"distephemeralstream","78.1762292807525"
"658",39.432,-120.2415,1944.8,35,28,40.6,53.2,1965,"Museum","SM134","MVZ79563","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer",2.339466572,0,0,0,1,1.339466453,0,0,0.765807725,"distperennialstream","182.683912945282"
"659",39.432,-120.2415,1944.8,35,28,40.6,53.2,1965,"Museum","SM137","MVZ79564","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer",2.339466572,0,0,0,1,1.339466453,0,0,0.765807725,"distperennialstream","182.683912945282"
"660",36.1184,-118.5436,2141.4,53.52,31.8,44.9,58,1966,"Museum","LACM91578","LACM91578","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",9,0,0,0,1,8,0,0,0.158337126,"distswamp","216.397924838661"
"661",38.516,-119.9113,2454,43.07,25.9,39.6,53.3,1966,"Museum","SM020","MVZ80831","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 402.336_Datum _not recorded_",8,0,0,0,0,8,0,0,0,"distlakepond","77.0535783449617"
"662",38.516,-119.9113,2454,43.07,25.9,39.6,53.3,1966,"Museum","SM273","MVZ80833","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 402.336_Datum _not recorded_",8,0,0,0,0,8,0,0,0,"distlakepond","77.0535783449617"
"663",38.7859,-120.406,1408.3,37.03,38.8,52,65.2,1966,"Museum","LACM91269","LACM91269","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 1863.620352_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Coordinate point placed 5.0 rd mi NE of Riverton on Ice House RoadEstimated elevation using GPS Visualizer",5,0,0,0,1,4,0,0,0.882479478,"distephemeralstream","122.634053360598"
"664",35.3064,-118.4895,756.9,13.1,44,56.9,69.8,1967,"Museum","MVZ81766","MVZ81766","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 6517.8432_Datum _not recorded_Estimated elevation using GPS Visualizer",2.250060081,0,0,0,2,0.250060081,0,0,0.715477926,"distperennialstream","301.140936168694"
"665",37.6141,-119.9613,486.5,35.73,42.1,56.4,70.8,1967,"Museum","LACM91139","LACM91139","Rana","boylii","Rana boylii",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 403.945344_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_By airEstimated elevation using GPS Visualizer",10,0,0,0,2,8,0,0,10.13279112,"distintermittentstream","37.4692239038444"
"666",37.9167,-118.8667,3018,21.41,24.5,40.4,56.3,1967,"Museum","CAS115901","CAS115901","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",1.629547954,0,0,0,0,1.629547954,0,0,2.370783736,"distephemeralstream","70.043280558198"
"667",36.4862,-118.5789,2665.2,28.34,25.2,36.8,48.5,1968,"Museum","LACM115490","LACM115490","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 173.809152_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",1,0,0,0,1,0,0,0,0.566173383,"distephemeralstream","179.276280673815"
"668",36.4862,-118.5789,2665.2,28.34,25.2,36.8,48.5,1968,"Museum","LACM115491","LACM115491","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 173.809152_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_Estimated elevation using GPS Visualizer",1,0,0,0,1,0,0,0,0.566173383,"distephemeralstream","179.276280673815"
"669",37.7044,-119.5868,2500,36.33,32.9,44.3,55.7,1968,"Museum","SM236","MVZ83676","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 804.672_Datum _not recorded_Error based on starting point area.",9,0,0,0,1,8,0,0,1.284339885,"distperennialstream","17.4681408120648"
"670",38.3295,-119.6559,2744,46.46,21.8,34.4,47,1968,"Museum","SM426","CAS121143","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",10,0,0,0,2,8,0,0,0.352080054,"distperennialstream","53.1025209926176"
"671",38.3295,-119.6559,2744,46.46,21.8,34.4,47,1968,"Museum","SM427","CAS121142","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",10,0,0,0,2,8,0,0,0.352080054,"distperennialstream","53.1025209926176"
"672",38.3295,-119.6559,2744,46.46,21.8,34.4,47,1968,"Museum","SM430","CAS121144","Rana","muscosa","Rana muscosa",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum __",10,0,0,0,2,8,0,0,0.352080054,"distperennialstream","53.1025209926176"
"673",38.4789,-120.0028,2241,48.99,28.6,41.9,55.3,1968,"Museum","MVZ84981","MVZ84981","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 402.336_Datum __",8,0,0,0,0,8,0,0,1.035217085,"distlakepond","75.934121554258"
"674",38.516,-119.9113,2439,54.49,26.3,38.7,51.1,1968,"Museum","MVZ84982","MVZ84982","Rana","sierrae","Rana sierrae",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 402.336_Datum __",8,0,0,0,0,8,0,0,0,"distlakepond","77.0535783449617"
"675",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96883","MVZ96883","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"676",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96884","MVZ96884","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"677",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96885","MVZ96885","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"678",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96886","MVZ96886","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"679",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96888","MVZ96888","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"680",35.2225,-118.5609,803.8,13.87,42.3,56.9,71.4,1970,"Museum","MVZ96889","MVZ96889","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 160.9344_Datum _not recorded_Estimated elevation using GPS Visualizer",20,0,0,0,2,8,8,1,1.316289916,"distintermittentstream","307.805072199138"
"681",35.4753,-118.7225,449.9,12.82,45.2,59.1,73,1970,"Museum","CAS199457","CAS199457","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) _Datum _DeLorme Street Atlas USA 4.0_Estimated elevation using GPS Visualizer",11,0,0,0,2,8,0,1,2.232766744,"distperennialstream","276.606933814436"
"682",35.6456,-118.59,1846.4,32.07,36.6,49.7,62.9,1970,"Museum","LACM105562","LACM105562","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_center of Evans FlatEstimated elevation using GPS Visualizer",4.254134178,0,0,0,2,0.254134059,0,2,0.859874149,"distephemeralstream","262.693141426467"
"683",35.6456,-118.59,1846.4,32.07,36.6,49.7,62.9,1970,"Museum","LACM105563","LACM105563","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_center of Evans FlatEstimated elevation using GPS Visualizer",4.254134178,0,0,0,2,0.254134059,0,2,0.859874149,"distephemeralstream","262.693141426467"
"684",35.6456,-118.59,1846.4,32.07,36.6,49.7,62.9,1970,"Museum","LACM105564","LACM105564","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_center of Evans FlatEstimated elevation using GPS Visualizer",4.254134178,0,0,0,2,0.254134059,0,2,0.859874149,"distephemeralstream","262.693141426467"
"685",35.6456,-118.59,1846.4,32.07,36.6,49.7,62.9,1970,"Museum","LACM105883","LACM105883","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 817.546752_Datum _MaNIS/HerpNET/ORNIS Georeferencing Guidelines_center of Evans FlatEstimated elevation using GPS Visualizer",4.254134178,0,0,0,2,0.254134059,0,2,0.859874149,"distephemeralstream","262.693141426467"
"686",35.7909,-118.7381,1002.3,20.35,42.3,57.1,72,1970,"Museum","MVZ94426","MVZ94426","Bufo","boreas","Bufo boreas",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 2816.352_Datum _not recorded_Estimated elevation using GPS Visualizer",1.273260355,0,0,0,1,0.273260295,0,0,1.959781691,"distephemeralstream","242.929883548102"
"687",35.814,-118.6689,1149.9,24.95,40.1,54.3,68.5,1970,"Museum","SM579","MVZ94425","Pseudacris","regilla","Pseudacris regilla",0,NA,0,"qPCR (Vredenburg Lab)","Sam McNally",NA,"_Coordinate error (m) 482.8032_Datum _not recorded_Estimated elevation using GPS Visualizer",1.253419518,0,0,0,1,0.253419548,0,0,0.489187632,"distephemeralstream","242.691342622252"
