Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,HFP2009,croplands2005,Built2009,NavWater2009,Popdensity2010,Roads,Railways,Pasture2009,distplaya,disticemass,distlakepond,distreservoir,distswamp,distestuary,distintermittentstream,distperennialstream,distephemeralstream,distcanalditch
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1951,NA,NA,1974,1970s,Museum,SM111,MVZ136210,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,5,0,0,0,1,4,0,0,0.364729526787964,0.0392424023208165,3.97655424765828e-05,0.0375186654051783,0.123422218423914,3.78839759600111,0.0206019985664754,0.00249043994768109,0.0740829345268055,0.0996156786828569
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1951,NA,NA,1974,1970s,Museum,SM123,MVZ136209,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,5,0,0,0,1,4,0,0,0.364729526787964,0.0392424023208165,3.97655424765828e-05,0.0375186654051783,0.123422218423914,3.78839759600111,0.0206019985664754,0.00249043994768109,0.0740829345268055,0.0996156786828569
NorthAmerica,United States,"California_Tuolumne County_Dog Lake, ca. 1.5 mi from Lembert Dome parking lot in Tuolumne Meadows, Yosemite National Park",37.890017,-119.338553,2817,1974,NA,NA,1974,1970s,Museum,SM088,MVZ136203,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,NA,5.222,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 0.524_9.92_Coordinate error (m) 30_Datum _not recorded_Measured along trail.,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,5,0,0,0,1,4,0,0,0.364729526787964,0.0392424023208165,3.97655424765828e-05,0.0375186654051783,0.123422218423914,3.78839759600111,0.0206019985664754,0.00249043994768109,0.0740829345268055,0.0996156786828569
NorthAmerica,United States,California_Tuolumne County_California: Tuolumne Co: 1 1/4 mi. SSE. of Tioga Pass Ranger Sta. (E. entrance to Yosemite Nat'l. Park)  (Alt: 9600 ft),37.89301111,-119.2591528,2927,1953,NA,NA,1964,1960s,Museum,CAS101005,CAS101005,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.329479041845225,0.0285087786821283,0.0042266697683809,0.115649944730537,0.0549847752821593,3.78731237137984,0.0147940474439649,0.00201993061833796,0.0309261233549493,0.0737829191074913
NorthAmerica,United States,California_Tuolumne County_California: Tuolumne Co: 1 1/4 mi. SSE. of Tioga Pass Ranger Sta. (E. entrance to Yosemite Nat'l. Park)  (Alt: 9600 ft),37.89301111,-119.2591528,2927,1962,NA,NA,1964,1960s,Museum,CAS101006,CAS101006,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.329479041845225,0.0285087786821283,0.0042266697683809,0.115649944730537,0.0549847752821593,3.78731237137984,0.0147940474439649,0.00201993061833796,0.0309261233549493,0.0737829191074913
NorthAmerica,United States,"California_Tuolumne County_Hetch Hetchy Rd., Yosemite National Park",37.90281,-119.81408,1463,2005,NA,NA,2005,2000s,Museum,MVZ250013,MVZ250013,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,12.4,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 13.6_11.2_Coordinate error (m) _Datum _not recorded_GPS accuracy not recorded,79,142,45,6151,260,-53,313,9,161,161,9,914,159,8,74,438,36,43,438,1.2502464056015,0,0,0,1,0.250246435403824,0,0,0.686751974666767,0.278287695593808,0.0188912752227121,0.113625830538964,0.00578528303805189,3.85759745363785,0.0058400488744756,0.00323525791529658,0.0188190769581403,0.0511079222920211
NorthAmerica,United States,"California_Tuolumne County_Cathedral Creek, Yosemite National Park",37.90317,-119.44083,2387.2,1972,NA,NA,1972,1970s,Museum,SM082,MVZ136157,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,0.0573,4.58,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 6152.32_Datum _MaNIS georeferencing guidelines_point is midpoint of creek's lengthEstimated elevation using GPS Visualizer,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,2.85249757766724,0,0,0,1,0.852497637271881,0,1,0.409433337383882,0.0790146661795988,0.00859609518516361,0.0681853197804757,0.10789851345763,3.80877430078812,0.0263778264038193,0.00110807533187176,0.146282808491737,0.178590935759819
NorthAmerica,United States,"California_Tuolumne County_Cathedral Creek, Yosemite National Park",37.90317,-119.44083,2387.2,1972,NA,NA,1972,1970s,Museum,SM063,MVZ136156,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,1,NA,1.7756,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZE's 0.5672_2.984_Coordinate error (m) 6152.32_Datum _MaNIS georeferencing guidelines_point is midpoint of creek's lengthEstimated elevation using GPS Visualizer,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,2.85249757766724,0,0,0,1,0.852497637271881,0,1,0.409433337383882,0.0790146661795988,0.00859609518516361,0.0681853197804757,0.10789851345763,3.80877430078812,0.0263778264038193,0.00110807533187176,0.146282808491737,0.178590935759819
NorthAmerica,United States,"California_Tuolumne County_SW corner of McGee Lake on rocky hillside, ca. 1 km SW of Glen Aulin, Yosemite National Park",37.90319,-119.43123,2488,1993,NA,NA,2003,2000s,Museum,MVZ240812,MVZ240812,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 7.969_Datum _MaNIS georeferencing guidelines_,28,129,44,5707,196,-94,290,-22,105,106,-34,729,124,16,66,334,53,61,322,3.33946657180786,0,0,0,1,1.33946645259857,0,1,0.40433267142602,0.0739854889871848,0.000977658234869157,0.0594060683193642,0.111457345220345,3.80799791814387,0.0191168120310919,0.0030044688352148,0.137859228698803,0.169618227036972
NorthAmerica,United States,"California_Tuolumne County_1.8 mi E of park entrance along Hetch Hetchy Rd., Hetch Hetchy Area, Yosemite National Park",37.90399,-119.82941,1523,1983,NA,NA,2003,2000s,Museum,MVZ240791,MVZ240791,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 9.569_Datum _MaNIS georeferencing guidelines_,79,142,45,6151,260,-53,313,9,161,161,9,914,159,8,74,438,36,43,438,1.25012445449829,0,0,0,1,0.250124394893646,0,0,0.699461579332342,0.286826142508855,0.0111601296605503,0.109733458539633,0.00785142914343404,3.86152443446424,0.00361816981307127,0.00975672207103707,0.0120644201204407,0.0595421460614754
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,NA,NA,1916,1910s,Museum,SM257,MVZ6065,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) 820.76544_Datum _MaNIS georeferencing guidelines_Grinnell (pg. 1285, 15 Sept. 1915, v486_s1_p072.jpg) states that they &quot;made camp on the upper end of the [Farington] Ranch at about 6900 feet altitude.&quot;  Coordinates determined by JLPatton based on fieldnotes.",59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,NA,NA,1916,1910s,Museum,SM266,MVZ6063,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) 820.76544_Datum _MaNIS georeferencing guidelines_Grinnell (pg. 1285, 15 Sept. 1915, v486_s1_p072.jpg) states that they &quot;made camp on the upper end of the [Farington] Ranch at about 6900 feet altitude.&quot;  Coordinates determined by JLPatton based on fieldnotes.",59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,6,4,1916,1910s,Museum,MVZ6062,MVZ6062,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,5,1,1916,1910s,Museum,MVZ6064,MVZ6064,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,6,23,1916,1910s,Museum,MVZ6066,MVZ6066,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,6,23,1916,1910s,Museum,MVZ6068,MVZ6068,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,6,23,1916,1910s,Museum,MVZ6070,MVZ6070,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Mono County_A. Farrington Ranch, S Williams Butte",37.90891,-119.1053,2090,1953,6,23,1916,1910s,Museum,MVZ6071,MVZ6071,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum __,59,151,45,6340,246,-87,333,-17,144,144,-17,420,70,12,57,188,41,41,188,4,0,0,0,0,4,0,0,0.301419252931371,0.0956804803661005,0.0189861788823799,0.03395513869399,0.10924915888423,3.79958408410773,0.0209654033766303,0.00476898584653717,0.00468326117181315,0.0284720465762646
NorthAmerica,United States,"California_Tuolumne County_Tioga Pass, Yosemite National Park",37.90942,-119.25716,3034,1998,8,24,1939,1930s,Museum,MVZ31955,MVZ31955,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1013.61_Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.31328316382739,0.0141907701092277,0,0.120984712513386,0.063687603749905,3.80361899088323,0.0246066096450032,0.00237175033631313,0.0197189358087182,0.0582960945584294
NorthAmerica,United States,"California_Tuolumne County_Tioga Pass, Yosemite National Park",37.90942,-119.25716,3034,1998,8,24,1939,1930s,Museum,MVZ31956,MVZ31956,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1013.61_Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.31328316382739,0.0141907701092277,0,0.120984712513386,0.063687603749905,3.80361899088323,0.0246066096450032,0.00237175033631313,0.0197189358087182,0.0582960945584294
NorthAmerica,United States,"California_Tuolumne County_Tioga Pass, Yosemite National Park",37.90942,-119.25716,3034,1998,8,24,1939,1930s,Museum,MVZ31957,MVZ31957,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1013.61_Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.31328316382739,0.0141907701092277,0,0.120984712513386,0.063687603749905,3.80361899088323,0.0246066096450032,0.00237175033631313,0.0197189358087182,0.0582960945584294
NorthAmerica,United States,"California_Tuolumne County_Tioga Pass, Yosemite National Park",37.90942,-119.25716,3034,1998,8,24,1939,1930s,Museum,MVZ31958,MVZ31958,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1013.61_Datum __,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.31328316382739,0.0141907701092277,0,0.120984712513386,0.063687603749905,3.80361899088323,0.0246066096450032,0.00237175033631313,0.0197189358087182,0.0582960945584294
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1943,NA,NA,1962,1960s,Museum,PSM9559,PSMHerp-09559,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1943,NA,NA,1962,1960s,Museum,PSM9560,PSMHerp-09560,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1943,NA,NA,1962,1960s,Museum,PSM9561,PSMHerp-09561,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,2000,NA,NA,1962,1960s,Museum,PSM9562,PSMHerp-09562,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,2000,NA,NA,1962,1960s,Museum,PSM9563,PSMHerp-09563,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9564,PSMHerp-09564,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9565,PSMHerp-09565,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9566,PSMHerp-09566,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9567,PSMHerp-09567,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9568,PSMHerp-09568,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9569,PSMHerp-09569,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9570,PSMHerp-09570,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9571,PSMHerp-09571,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9572,PSMHerp-09572,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1952,NA,NA,1962,1960s,Museum,PSM9573,PSMHerp-09573,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1953,NA,NA,1962,1960s,Museum,PSM9574,PSMHerp-09574,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
NorthAmerica,United States,"California_Mono County_Yosemite National Park, Tioga Pass",37.91032791,-119.2578812,3018,1953,NA,NA,1962,1960s,Museum,PSM9575,PSMHerp-09575,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 4012.8_Datum _Terrain Navigator 5.03 USGS 1:24000_,10,123,43,5578,173,-108,281,-36,85,87,-51,723,120,20,61,326,64,72,308,9,0,0,0,1,8,0,0,0.312656830483281,0.0130318533108224,0.000934611506073312,0.12053997078005,0.0632483326758787,3.80455724517741,0.0256754551763811,0.00340708699427018,0.0194105388868625,0.0572246524393024
